Species,Gene,TF,Position,Score,Relative Score
N. brichardi ,USH1GB,HOXB3,-208,8.74593448638916,0.9374870626429552
N. brichardi ,USH1GB,HOXC10,-431,12.120665550231935,0.9557838554796064
N. brichardi ,USH1GB,HOXC12,-431,10.740357398986816,0.9000126901212704
N. brichardi ,USH1GB,HOXD11,-431,11.13320541381836,0.9156343096025656
N. brichardi ,USH1GB,Hoxa11,-432,13.447467803955078,0.9436456130876272
N. brichardi ,USH1GB,Hoxd9,671,9.459722518920898,0.9039240509971308
N. brichardi ,USH1GB,ISL2,-290,9.145161628723145,0.92541921213113
N. brichardi ,USH1GB,ISL2,-280,9.298154830932617,0.9293996280880764
N. brichardi ,USH1GB,GATA2,129,14.055444717407227,0.9917548611344564
N. brichardi ,USH1GB,GATA6,-872,14.634003639221193,0.9682439732613284
N. brichardi ,USH1GB,KLF9,833,14.762887954711914,0.9276085028375924
N. brichardi ,USH1GB,NFYA,258,16.286834716796875,0.9999999975301804
N. brichardi ,USH1GB,PRDM1,-597,12.376922607421875,0.9323698651189986
N. brichardi ,USH1GB,TWIST1,-382,10.86831283569336,0.9007880450089436
N. brichardi ,USH1GB,ZNF384,-559,13.528535842895508,0.9488469496131902
N. brichardi ,USH1GB,ZNF384,-558,14.488399505615234,0.9635381826573792
N. brichardi ,USH1GB,ZNF384,-557,14.893705368041992,0.9697416083212032
N. brichardi ,USH1GB,ZNF384,-537,12.07111644744873,0.926540356694606
N. brichardi ,USH1GB,ZNF384,-536,13.431192398071287,0.947357055486784
N. brichardi ,USH1GB,ZNF384,-462,11.787394523620605,0.922197839038615
N. brichardi ,USH1GB,ZNF384,595,11.969883918762207,0.9249909380340724
N. brichardi ,USH1GB,ZNF384,672,11.922548294067385,0.924266440669818
N. brichardi ,USH1GB,ZNF384,696,13.039351463317873,0.941359717831138
N. brichardi ,USH1GB,GATA3,-870,12.124279975891113,1.000000003491963
N. brichardi ,USH1GB,SOX15,437,10.79793643951416,0.9405542879051624
N. brichardi ,USH1GB,SOX15,467,9.95419979095459,0.9216085432416176
N. brichardi ,USH1GB,SOX15,531,10.60916233062744,0.936315446233224
N. brichardi ,USH1GB,Smad4,827,9.551255226135254,0.9205636963602272
M. zebra ,ANKS4B,TFAP2A,851,9.538615226745604,0.9721578179736814
M. zebra ,ANKS4B,TFAP2A,932,9.80104160308838,0.9807213421300248
M. zebra ,ANKS4B,Arnt,70,8.609212875366211,0.9305028413313572
M. zebra ,ANKS4B,Arnt,-246,8.609212875366211,0.9305028413313572
M. zebra ,ANKS4B,En1,-962,7.284530162811278,0.9159652414264134
M. zebra ,ANKS4B,ELK1,602,8.743302345275879,0.9027980316594638
M. zebra ,ANKS4B,FOXD1,-892,11.362117767333984,0.9614198475613199
M. zebra ,ANKS4B,FOXC1,28,5.723137378692628,0.902195468440234
M. zebra ,ANKS4B,FOXC1,-794,6.138175010681152,0.9254116315696236
M. zebra ,ANKS4B,FOXC1,-761,5.81624698638916,0.9074037861314258
M. zebra ,ANKS4B,FOXC1,242,6.079281330108643,0.9221172669383716
M. zebra ,ANKS4B,FOXC1,-736,5.9861717224121085,0.91690894924718
M. zebra ,ANKS4B,FOXC1,-599,6.401209354400635,0.9401251123765694
M. zebra ,ANKS4B,FOXC1,-486,5.9861717224121085,0.91690894924718
M. zebra ,ANKS4B,FOXL1,83,6.584742069244385,0.9034562872811872
M. zebra ,ANKS4B,FOXL1,85,7.911375522613525,0.9635821236954498
M. zebra ,ANKS4B,FOXL1,163,7.157987594604492,0.9294369879754726
M. zebra ,ANKS4B,FOXL1,200,6.6809120178222665,0.9078149129297992
M. zebra ,ANKS4B,FOXL1,-742,7.254157543182372,0.9337956136240848
M. zebra ,ANKS4B,FOXL1,343,7.911375522613525,0.9635821236954498
M. zebra ,ANKS4B,FOXL1,345,7.034594058990479,0.9238445317336492
M. zebra ,ANKS4B,FOXL1,-653,7.8152055740356445,0.9592234980468376
M. zebra ,ANKS4B,FOXL1,349,7.607839584350586,0.9498252324279348
M. zebra ,ANKS4B,FOXL1,508,7.157987594604492,0.9294369879754726
M. zebra ,ANKS4B,FOXL1,614,7.254157543182372,0.9337956136240848
M. zebra ,ANKS4B,FOXL1,-331,6.888278007507324,0.917213178548702
M. zebra ,ANKS4B,Gata1,-906,6.922239303588867,0.990063526521626
M. zebra ,ANKS4B,Gata1,236,5.438652515411377,0.9093459716348796
M. zebra ,ANKS4B,Gata1,-713,5.403484344482422,0.9074325758094076
M. zebra ,ANKS4B,Gata1,332,6.922239303588867,0.990063526521626
M. zebra ,ANKS4B,Gata1,489,5.574619770050049,0.9167435465031348
M. zebra ,ANKS4B,Gata1,-457,6.29441499710083,0.9559054689532952
M. zebra ,ANKS4B,Gata1,-446,5.574619770050049,0.9167435465031348
M. zebra ,ANKS4B,Gata1,687,5.612632751464844,0.9188117200257144
M. zebra ,ANKS4B,Gata1,-119,5.4095139503479,0.9077606287728543
M. zebra ,ANKS4B,Gata1,-81,5.315310001373291,0.9026352714412168
M. zebra ,ANKS4B,GATA2,-909,6.651431560516357,1.0000000070989363
M. zebra ,ANKS4B,GATA2,-905,5.558889865875244,0.9365715795989612
M. zebra ,ANKS4B,GATA2,-863,5.778176784515381,0.9493024661993374
M. zebra ,ANKS4B,GATA2,236,5.778176784515381,0.9493024661993374
M. zebra ,ANKS4B,GATA2,-682,6.232020378112793,0.9756507379531928
M. zebra ,ANKS4B,GATA2,332,5.558889865875244,0.9365715795989612
M. zebra ,ANKS4B,GATA2,336,6.651431560516357,1.0000000070989363
M. zebra ,ANKS4B,GATA2,344,6.232020378112793,0.9756507379531928
M. zebra ,ANKS4B,GATA2,489,5.105045795440674,0.9102232801619232
M. zebra ,ANKS4B,GATA2,-456,5.105045795440674,0.9102232801619232
M. zebra ,ANKS4B,GATA2,-445,5.105045795440674,0.9102232801619232
M. zebra ,ANKS4B,GATA2,572,5.105045795440674,0.9102232801619232
M. zebra ,ANKS4B,GATA2,-118,5.558889865875244,0.9365715795989612
M. zebra ,ANKS4B,GATA2,-80,5.558889865875244,0.9365715795989612
M. zebra ,ANKS4B,GATA2,995,5.558889865875244,0.9365715795989612
M. zebra ,ANKS4B,GATA3,-864,6.893784523010254,0.9373103169902236
M. zebra ,ANKS4B,GATA3,149,6.223670482635497,0.909198029879248
M. zebra ,ANKS4B,GATA3,-713,7.1267147064208975,0.9470820868656769
M. zebra ,ANKS4B,GATA3,-683,6.42296314239502,0.9175586552843452
M. zebra ,ANKS4B,GATA3,327,6.223670482635497,0.909198029879248
M. zebra ,ANKS4B,GATA3,344,6.42296314239502,0.9175586552843452
M. zebra ,ANKS4B,GATA3,687,7.422361373901367,0.9594849071303678
M. zebra ,ANKS4B,Klf4,-23,8.951051712036133,0.9196052178675828
M. zebra ,ANKS4B,FOXI1,-652,11.216121673583984,0.9065551299364124
M. zebra ,ANKS4B,FOXI1,956,11.200968742370604,0.9061893013620508
M. zebra ,ANKS4B,Foxa2,887,11.17603874206543,0.9104120930009564
M. zebra ,ANKS4B,MEF2A,-652,13.333373069763185,0.9224522386612716
M. zebra ,ANKS4B,Nkx2-5,188,7.007399082183838,0.9070057910956374
M. zebra ,ANKS4B,Nkx2-5,-811,7.328220844268799,0.9199223496466216
M. zebra ,ANKS4B,Nkx2-5,243,6.870297908782959,0.9014859805873588
M. zebra ,ANKS4B,Nkx2-5,-725,7.328220844268799,0.9199223496466216
M. zebra ,ANKS4B,Nkx2-5,367,7.418769359588622,0.9235679103225318
M. zebra ,ANKS4B,Nkx2-5,-599,6.870297908782959,0.9014859805873588
M. zebra ,ANKS4B,Nkx2-5,431,7.281668186187744,0.9180480998142532
M. zebra ,ANKS4B,Nkx2-5,460,7.281668186187744,0.9180480998142532
M. zebra ,ANKS4B,Pax2,-843,6.680330753326416,0.9063251101437464
M. zebra ,ANKS4B,Pax2,389,6.680330753326416,0.9063251101437464
M. zebra ,ANKS4B,Pax2,648,6.822467803955077,0.9119066547366702
M. zebra ,ANKS4B,Pax2,-281,6.8099236488342285,0.9114140614200232
M. zebra ,ANKS4B,Prrx2,-811,9.124367713928224,0.9999999805311351
M. zebra ,ANKS4B,Prrx2,190,9.124367713928224,0.9999999805311351
M. zebra ,ANKS4B,Prrx2,-725,9.124367713928224,0.9999999805311351
M. zebra ,ANKS4B,Prrx2,276,9.124367713928224,0.9999999805311351
M. zebra ,ANKS4B,Prrx2,-678,9.124367713928224,0.9999999805311351
M. zebra ,ANKS4B,Prrx2,323,9.124367713928224,0.9999999805311351
M. zebra ,ANKS4B,Prrx2,-632,9.124367713928224,0.9999999805311351
M. zebra ,ANKS4B,Prrx2,526,9.124367713928224,0.9999999805311351
M. zebra ,ANKS4B,Prrx2,-344,9.124367713928224,0.9999999805311351
M. zebra ,ANKS4B,SOX9,-879,9.678739547729492,0.9048500516924792
M. zebra ,ANKS4B,Sox17,-878,8.9898042678833,0.9137395580731144
M. zebra ,ANKS4B,Sox17,-336,8.589897155761719,0.9008205625745752
M. zebra ,ANKS4B,SPIB,-784,9.504334449768066,0.9670236325168512
M. zebra ,ANKS4B,SPIB,-731,9.504334449768066,0.9670236325168512
M. zebra ,ANKS4B,SPIB,798,9.739927291870117,0.9750724482137112
M. zebra ,ANKS4B,SRY,119,10.201844215393066,0.9511178460400236
M. zebra ,ANKS4B,SRY,310,10.85385799407959,0.9729469470364536
M. zebra ,ANKS4B,SRY,-629,9.00571346282959,0.9110719760658592
M. zebra ,ANKS4B,SRY,-160,9.474087715148926,0.9267529159358766
M. zebra ,ANKS4B,Sox5,-879,10.898024559020996,1.000000008293071
M. zebra ,ANKS4B,Sox5,-688,10.898024559020996,1.000000008293071
M. zebra ,ANKS4B,Sox5,-337,10.074776649475098,0.9693217343858688
M. zebra ,ANKS4B,MAFG::NFE2L1,158,6.931861877441406,0.91856123512244
M. zebra ,ANKS4B,MAFG::NFE2L1,280,8.253566741943361,0.9758032261640304
M. zebra ,ANKS4B,MAFG::NFE2L1,-610,6.931861877441406,0.91856123512244
M. zebra ,ANKS4B,MAFG::NFE2L1,-351,8.253566741943361,0.9758032261640304
M. zebra ,ANKS4B,MAFG::NFE2L1,-120,8.691544532775879,0.9947716974563696
M. zebra ,ANKS4B,YY1,93,7.388648509979247,0.9492083091765441
M. zebra ,ANKS4B,YY1,-667,7.388648509979247,0.9492083091765441
M. zebra ,ANKS4B,YY1,-153,7.219337940216064,0.9405610215352128
M. zebra ,ANKS4B,ETS1,91,5.896041870117188,0.91230606291659
M. zebra ,ANKS4B,ETS1,215,7.632888793945312,0.9924215379753624
M. zebra ,ANKS4B,ETS1,268,7.632888793945312,0.9924215379753624
M. zebra ,ANKS4B,ETS1,-665,5.896041870117188,0.91230606291659
M. zebra ,ANKS4B,ETS1,-200,7.632888793945312,0.9924215379753624
M. zebra ,ANKS4B,ETS1,979,5.7771239280700675,0.9068207393170192
M. zebra ,ANKS4B,JUN::FOS,7,10.264276504516602,0.9503340992549942
M. zebra ,ANKS4B,Myb,230,8.803739547729492,0.9178123663856634
M. zebra ,ANKS4B,Cebpa,310,9.550378799438477,0.9051296395345938
M. zebra ,ANKS4B,TBP,-220,10.852472305297852,0.9021833990284052
M. zebra ,ANKS4B,TBP,-220,10.816554069519043,0.9021746338112779
M. zebra ,ANKS4B,HLTF,1,6.699027061462402,0.9162649516046965
M. zebra ,ANKS4B,HLTF,-973,6.758229732513428,0.9183514712126104
M. zebra ,ANKS4B,HLTF,263,7.443549156188965,0.9425046452130006
M. zebra ,ANKS4B,HLTF,-563,6.724534034729004,0.9171639110420744
M. zebra ,ANKS4B,HLTF,-549,6.866127014160156,0.9221541677767988
M. zebra ,ANKS4B,HLTF,513,7.99126386642456,0.9618081236230288
M. zebra ,ANKS4B,HLTF,-436,7.275576591491699,0.9365846749885092
M. zebra ,ANKS4B,HLTF,630,6.6647138595581055,0.9150556283205844
M. zebra ,ANKS4B,HLTF,-199,6.659256458282472,0.9148632894519538
M. zebra ,ANKS4B,HLTF,830,7.213566780090332,0.9343992214426634
M. zebra ,ANKS4B,HLTF,950,7.148665428161621,0.9321118593866058
M. zebra ,ANKS4B,NKX3-1,-756,11.58048152923584,1.0000000127575859
M. zebra ,ANKS4B,NKX3-1,400,11.58048152923584,1.0000000127575859
M. zebra ,ANKS4B,Nobox,-813,9.03559398651123,0.9232436836172182
M. zebra ,ANKS4B,Nobox,189,9.03559398651123,0.9232436836172182
M. zebra ,ANKS4B,Nobox,275,9.03559398651123,0.9232436836172182
M. zebra ,ANKS4B,Nobox,-680,8.465404510498049,0.9044391034183792
M. zebra ,ANKS4B,Nobox,322,8.465404510498049,0.9044391034183792
M. zebra ,ANKS4B,Pdx1,-810,8.105888366699219,0.9397544153461476
M. zebra ,ANKS4B,Pdx1,274,7.8961896896362305,0.9311248790320076
M. zebra ,ANKS4B,Pdx1,-724,8.105888366699219,0.9397544153461476
M. zebra ,ANKS4B,Pdx1,278,7.265902996063232,0.9051872718582928
M. zebra ,ANKS4B,Pdx1,321,9.569862365722656,0.9999999875379776
M. zebra ,ANKS4B,Pdx1,-677,9.569862365722656,0.9999999875379776
M. zebra ,ANKS4B,Pdx1,-474,7.8961896896362305,0.9311248790320076
M. zebra ,ANKS4B,Pdx1,655,9.569862365722656,0.9999999875379776
M. zebra ,ANKS4B,ELF5,-201,9.121828079223633,0.9193341610433978
M. zebra ,ANKS4B,Stat3,-732,12.300237655639648,0.9141344404392896
M. zebra ,ANKS4B,FOXA1,-966,10.710352897644043,0.9022460962988152
M. zebra ,ANKS4B,FOXA1,890,12.015071868896484,0.9249070139861272
M. zebra ,ANKS4B,STAT1,266,13.599920272827148,0.9011913937929618
M. zebra ,ANKS4B,Arid3a,83,9.84423828125,0.9999999947950092
M. zebra ,ANKS4B,Arid3a,191,8.299228668212889,0.9397245176885984
M. zebra ,ANKS4B,Arid3a,-809,8.299228668212889,0.9397245176885984
M. zebra ,ANKS4B,Arid3a,277,8.299228668212889,0.9397245176885984
M. zebra ,ANKS4B,Arid3a,-723,8.299228668212889,0.9397245176885984
M. zebra ,ANKS4B,Arid3a,-614,9.84423828125,0.9999999947950092
M. zebra ,ANKS4B,NFATC2,214,9.490151405334473,0.9310471449535134
M. zebra ,ANKS4B,NFATC2,267,9.490151405334473,0.9310471449535134
M. zebra ,ANKS4B,NFATC2,978,9.186888694763184,0.9198621099534195
M. zebra ,ANKS4B,FEV,799,9.666122436523438,0.9167538671758432
M. zebra ,ANKS4B,FOXO3,-891,12.14202880859375,1.000000015462763
M. zebra ,ANKS4B,FOXO3,-441,9.379627227783203,0.9072055043716252
M. zebra ,ANKS4B,HOXA5,272,8.762330055236816,0.961478464909748
M. zebra ,ANKS4B,HOXA5,-724,9.177602767944336,0.976103994965738
M. zebra ,ANKS4B,HOXA5,-631,7.117410659790039,0.9035458887456784
M. zebra ,ANKS4B,HOXA5,-474,8.762330055236816,0.961478464909748
M. zebra ,ANKS4B,NFIC,-549,7.586748123168945,0.9293058613716778
M. zebra ,ANKS4B,Nr2e3,381,10.320999145507812,0.9519857953035114
M. zebra ,ANKS4B,Nr2e3,-618,10.320999145507812,0.9519857953035114
M. zebra ,ANKS4B,Nr2e3,973,11.665128707885742,0.9999999954937
M. zebra ,ANKS4B,Nr2e3,-26,10.320999145507812,0.9519857953035114
M. zebra ,ANKS4B,SPI1,800,9.156126022338867,0.9204752188764866
M. zebra ,ANKS4B,CREB1,924,9.470881462097168,0.9231797564699908
M. zebra ,ANKS4B,FOS::JUN,-534,9.556295394897461,0.9595678358158498
M. zebra ,ANKS4B,ARNT::HIF1A,69,8.047372817993164,0.9059781747673348
M. zebra ,ANKS4B,SOX10,743,7.0969905853271475,0.9195205899220328
M. zebra ,ANKS4B,SOX10,887,8.90979290008545,0.999999996507588
M. zebra ,ANKS4B,FOXA1,-966,10.65507984161377,0.901977165444628
M. zebra ,ANKS4B,FOXA1,890,12.039809226989744,0.9257310856163168
M. zebra ,ANKS4B,Stat4,-735,11.602526664733887,0.9092675792002776
M. zebra ,ANKS4B,Sox6,-880,10.909080505371094,0.9224378350888884
M. zebra ,ANKS4B,Sox6,838,11.319687843322756,0.9302634460913676
M. zebra ,ANKS4B,Sox6,886,10.81291961669922,0.920605140836144
M. zebra ,ANKS4B,Sox3,-885,10.7832612991333,0.9252419357853844
M. zebra ,ANKS4B,Sox3,838,14.263843536376953,0.9767557915109214
M. zebra ,ANKS4B,Sox3,886,12.353777885437012,0.9484861401531804
M. zebra ,ANKS4B,POU2F2,631,12.252634048461914,0.9053806951555452
M. zebra ,ANKS4B,MEF2C,-745,12.582600593566895,0.9023692426975328
M. zebra ,ANKS4B,MEF2C,345,14.918111801147461,0.9339235534929158
M. zebra ,ANKS4B,MEF2C,610,13.805503845214846,0.9188914795208613
M. zebra ,ANKS4B,JUND,6,12.161715507507324,0.9473335385107394
M. zebra ,ANKS4B,JUNB,5,10.08084774017334,0.9202323455836576
M. zebra ,ANKS4B,JUN(var.2),2,11.317477226257324,0.9105694193292518
M. zebra ,ANKS4B,Hoxc9,-159,12.886826515197756,0.903243672793794
M. zebra ,ANKS4B,FOXP1,28,15.37853717803955,0.9232350067355244
M. zebra ,ANKS4B,Foxo1,-963,11.474410057067873,0.9168718960033984
M. zebra ,ANKS4B,Foxo1,106,12.297876358032227,0.92943804803901
M. zebra ,ANKS4B,Foxo1,217,12.44222354888916,0.9316407960374372
M. zebra ,ANKS4B,FOXH1,-537,11.05286693572998,0.9281122970513032
M. zebra ,ANKS4B,FOSL1,6,10.55416202545166,0.9150245050882844
M. zebra ,ANKS4B,Erg,-735,10.254907608032227,0.907361159105604
M. zebra ,ANKS4B,Erg,798,10.914685249328613,0.916355686924365
M. zebra ,ANKS4B,DUX4,282,11.851766586303713,0.9347101243515076
M. zebra ,ANKS4B,DUX4,-678,12.377105712890625,0.9404286804803588
M. zebra ,ANKS4B,DUX4,538,8.92393684387207,0.9028393615042924
M. zebra ,ANKS4B,DUX4,-313,9.03073787689209,0.9040019394868468
M. zebra ,ANKS4B,CEBPB,-290,8.403510093688965,0.9080261293843542
M. zebra ,ANKS4B,CDX2,121,11.346476554870605,0.9234923213791126
M. zebra ,ANKS4B,CDX2,193,11.715497970581055,0.9290410864174692
M. zebra ,ANKS4B,CDX2,-156,15.689424514770508,0.988794758520602
M. zebra ,ANKS4B,USF2,2,13.58851718902588,0.956548395973736
M. zebra ,ANKS4B,AR,-380,12.268579483032227,0.9073706537886234
M. zebra ,ANKS4B,MAX,-997,12.21528148651123,0.9465170371109324
M. zebra ,ANKS4B,MEF2A,346,15.117548942565918,0.9313696919098192
M. zebra ,ANKS4B,Myb,-593,10.79184341430664,0.9255429613650435
M. zebra ,ANKS4B,STAT1,-732,12.20160675048828,0.9271378370754756
M. zebra ,ANKS4B,STAT3,268,8.549187660217285,0.9011243279750876
M. zebra ,ANKS4B,USF1,2,12.162826538085938,0.9329824982359766
M. zebra ,ANKS4B,FOXP2,36,11.414457321166992,0.9171597668598864
M. zebra ,ANKS4B,FOXP2,-893,13.29727840423584,0.9495916756816494
M. zebra ,ANKS4B,Hoxa9,-158,12.979195594787598,0.9215812827774532
M. zebra ,ANKS4B,NR3C1,619,15.827290534973145,0.9455794925205634
M. zebra ,ANKS4B,Arid3b,-812,13.060222625732422,0.95678039112242
M. zebra ,ANKS4B,Arid3b,189,11.123075485229492,0.915832306414732
M. zebra ,ANKS4B,NFAT5,977,10.236119270324707,0.9186986459026832
M. zebra ,ANKS4B,DMRT3,-766,12.20531177520752,0.9295904256946316
M. zebra ,ANKS4B,Dux,11,9.204708099365234,0.920767731014235
M. zebra ,ANKS4B,Dux,-920,9.689085006713867,0.9313162211739884
M. zebra ,ANKS4B,Dux,286,12.84298038482666,0.9999999958465262
M. zebra ,ANKS4B,Dux,387,8.709149360656737,0.9099757291670374
M. zebra ,ANKS4B,EMX1,187,8.92195987701416,0.9138036254999844
M. zebra ,ANKS4B,EMX1,-813,10.00167465209961,0.9441410469054412
M. zebra ,ANKS4B,EMX1,-727,10.480077743530273,0.9575830378101752
M. zebra ,ANKS4B,EMX1,277,10.58853244781494,0.9606303574757116
M. zebra ,ANKS4B,EMX1,320,9.73439121246338,0.9366310169141384
M. zebra ,ANKS4B,EMX1,-680,9.73439121246338,0.9366310169141384
M. zebra ,ANKS4B,Foxj2,38,9.556059837341307,0.9193642834361933
M. zebra ,ANKS4B,Foxj2,-892,11.387775421142578,0.9562116293969884
M. zebra ,ANKS4B,Foxj2,-432,9.555858612060547,0.9193602355274448
M. zebra ,ANKS4B,Foxj2,-111,8.740635871887207,0.9029609677546956
M. zebra ,ANKS4B,LBX1,-812,9.336438179016113,0.922362843442457
M. zebra ,ANKS4B,LBX1,-726,10.245807647705078,0.9417798946909091
M. zebra ,ANKS4B,LBX1,321,11.165876388549805,0.9614253990851092
M. zebra ,ANKS4B,LBX1,-679,11.165876388549805,0.9614253990851092
M. zebra ,ANKS4B,LIN54,-977,9.220661163330078,0.9204327639128452
M. zebra ,ANKS4B,LIN54,24,9.220661163330078,0.9204327639128452
M. zebra ,ANKS4B,LIN54,-944,10.188697814941406,0.939626339311848
M. zebra ,ANKS4B,LIN54,57,8.807106971740723,0.9122330913646708
M. zebra ,ANKS4B,LIN54,-839,12.401341438293455,0.9834971391883196
M. zebra ,ANKS4B,LIN54,162,12.367247581481935,0.9828211492758864
M. zebra ,ANKS4B,LIN54,-494,9.148736000061037,0.9190066804665292
M. zebra ,ANKS4B,LIN54,507,11.851056098937988,0.9725864540047532
M. zebra ,ANKS4B,Mitf,-997,9.432842254638672,0.9117764707799751
M. zebra ,ANKS4B,Mitf,-845,9.659415245056152,0.9179572924479994
M. zebra ,ANKS4B,mix-a,186,11.262704849243164,0.9203917831543738
M. zebra ,ANKS4B,mix-a,-813,13.281316757202148,0.9624416246598764
M. zebra ,ANKS4B,mix-a,-727,11.913744926452635,0.9339536431396686
M. zebra ,ANKS4B,mix-a,319,11.90290641784668,0.9337278654321064
M. zebra ,ANKS4B,mix-a,-680,11.90290641784668,0.9337278654321064
M. zebra ,ANKS4B,NFATC1,627,9.922541618347168,0.9326751219822468
M. zebra ,ANKS4B,NFATC3,627,10.15650749206543,0.9170403265559968
M. zebra ,ANKS4B,POU6F1,187,12.961246490478516,0.9716007158068666
M. zebra ,ANKS4B,POU6F1,-813,12.961246490478516,0.9716007158068666
M. zebra ,ANKS4B,POU6F1,273,10.496072769165039,0.9124437394518149
M. zebra ,ANKS4B,POU6F1,-727,10.496072769165039,0.9124437394518149
M. zebra ,ANKS4B,SHOX,188,9.472533226013184,0.957561094069366
M. zebra ,ANKS4B,SHOX,-812,9.305306434631348,0.9521724249681256
M. zebra ,ANKS4B,SHOX,274,9.334955215454102,0.9531278189441078
M. zebra ,ANKS4B,SHOX,-726,9.773357391357422,0.9672547673815296
M. zebra ,ANKS4B,SHOX,321,10.522210121154783,0.991385587168799
M. zebra ,ANKS4B,SHOX,-679,10.522210121154783,0.991385587168799
M. zebra ,ANKS4B,SHOX,367,7.963411331176758,0.9089315744959052
M. zebra ,ANKS4B,SHOX,-476,7.825833797454834,0.9044983147361136
M. zebra ,ANKS4B,Twist2,-998,9.875381469726562,0.903630271411088
M. zebra ,ANKS4B,Twist2,-846,9.844209671020508,0.9030001493394372
M. zebra ,ANKS4B,ALX3,273,9.59809684753418,0.9265153404791578
M. zebra ,ANKS4B,ALX3,-727,9.779767990112305,0.9313355749870637
M. zebra ,ANKS4B,ALX3,320,12.13387966156006,0.993796624954294
M. zebra ,ANKS4B,ALX3,-680,12.13387966156006,0.993796624954294
M. zebra ,ANKS4B,BARHL2,125,9.144082069396973,0.9368124072434402
M. zebra ,ANKS4B,BARHL2,421,9.766480445861816,0.948398488834012
M. zebra ,ANKS4B,EN1,11,9.34502124786377,0.9446396835376178
M. zebra ,ANKS4B,EN1,-920,7.3972601890563965,0.9023166777060726
M. zebra ,ANKS4B,EN1,188,9.655377388000488,0.9513834289623802
M. zebra ,ANKS4B,EN1,-812,8.79085636138916,0.9325982046221992
M. zebra ,ANKS4B,EN1,274,10.476537704467773,0.9692264660768805
M. zebra ,ANKS4B,EN1,-726,9.932646751403807,0.9574082300185286
M. zebra ,ANKS4B,EN1,286,8.305845260620117,0.9220593720721834
M. zebra ,ANKS4B,EN1,321,11.892776489257812,0.9999999955488328
M. zebra ,ANKS4B,EN1,-679,11.892776489257812,0.9999999955488328
M. zebra ,ANKS4B,EN1,524,7.331221580505371,0.9008817211942488
M. zebra ,ANKS4B,EN1,-279,7.916411876678468,0.9135973529220248
M. zebra ,ANKS4B,EN2,10,9.543577194213867,0.932198696792948
M. zebra ,ANKS4B,EN2,-727,8.261058807373049,0.9044057125286076
M. zebra ,ANKS4B,EN2,285,9.335027694702148,0.9276792972913604
M. zebra ,ANKS4B,EN2,320,8.773359298706055,0.9155075880575072
M. zebra ,ANKS4B,EN2,-680,8.773359298706055,0.9155075880575072
M. zebra ,ANKS4B,ESX1,10,8.773316383361816,0.9171146886845498
M. zebra ,ANKS4B,ESX1,187,9.733850479125977,0.9418083390487572
M. zebra ,ANKS4B,ESX1,-813,9.057013511657717,0.9244080452935052
M. zebra ,ANKS4B,ESX1,273,8.92469310760498,0.9210063193077876
M. zebra ,ANKS4B,ESX1,-727,9.553082466125488,0.9371611098356022
M. zebra ,ANKS4B,ESX1,320,10.252071380615234,0.9551308913758764
M. zebra ,ANKS4B,ESX1,-680,10.252071380615234,0.9551308913758764
M. zebra ,ANKS4B,FOXI1,-891,13.222155570983887,1.0000000004105531
M. zebra ,ANKS4B,FOXI1,-740,8.335925102233888,0.9066474436211509
M. zebra ,ANKS4B,FOXI1,-502,8.335925102233888,0.9066474436211509
M. zebra ,ANKS4B,FOXL1,-944,8.170449256896973,0.9249972728577149
M. zebra ,ANKS4B,FOXL1,-891,12.266090393066404,0.9999999985733982
M. zebra ,ANKS4B,FOXL1,114,8.451630592346191,0.9301464951352292
M. zebra ,ANKS4B,FOXL1,-820,8.798434257507324,0.9364974471133124
M. zebra ,ANKS4B,FOXL1,338,10.11988639831543,0.960696958049012
M. zebra ,ANKS4B,FOXL1,350,10.11988639831543,0.960696958049012
M. zebra ,ANKS4B,FOXL1,-431,9.025826454162598,0.9406616387474392
M. zebra ,ANKS4B,FOXL1,-110,8.798434257507324,0.9364974471133124
M. zebra ,ANKS4B,FOXO3,-892,11.579951286315918,0.9405630010791248
M. zebra ,ANKS4B,HOXA13,195,12.413952827453613,0.9393621629858788
M. zebra ,ANKS4B,HOXA13,545,10.657172203063963,0.9023625028069259
M. zebra ,ANKS4B,HOXA13,-214,10.96483325958252,0.9088421704349994
M. zebra ,ANKS4B,HOXA13,-157,11.294010162353516,0.915774984567964
M. zebra ,ANKS4B,HOXC11,-724,11.426076889038086,0.9172574673238716
M. zebra ,ANKS4B,HOXC11,544,11.119215965270996,0.912295567632852
M. zebra ,ANKS4B,ISX,188,10.667596817016602,0.9696305905610656
M. zebra ,ANKS4B,ISX,-812,9.94930362701416,0.9541418606571253
M. zebra ,ANKS4B,ISX,274,10.856171607971193,0.9736968744190232
M. zebra ,ANKS4B,ISX,-726,10.062356948852539,0.95657965679813
M. zebra ,ANKS4B,ISX,321,11.948678016662598,0.9972548545280756
M. zebra ,ANKS4B,ISX,-679,11.948678016662598,0.9972548545280756
M. zebra ,ANKS4B,LHX6,10,12.181100845336914,0.9571166030376166
M. zebra ,ANKS4B,LHX6,-990,11.153249740600586,0.9395395186222804
M. zebra ,ANKS4B,LHX6,187,11.358314514160154,0.9430462919466064
M. zebra ,ANKS4B,LHX6,-813,9.760856628417967,0.9157284713223459
M. zebra ,ANKS4B,LHX6,273,9.187810897827148,0.9059289262967788
M. zebra ,ANKS4B,LHX6,-727,9.960053443908693,0.9191348978222668
